Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1izvrCbd0C75ScVDI6uVOl,15bf2a4d72b347cebc478fb102de1c25,2024-12-13T15:22:05Z,4,My god was that harmonica at the end? Hell yeah,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,15bf2a4d72b347cebc478fb102de1c25,2024-12-13T15:22:05Z,4,Only the happiest song in existence,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:5qdmxwRkULsZY1BxNvSGx4,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:1izvrCbd0C75ScVDI6uVOl,75115751e4aa44d695431d75a3e2da68,2024-12-13T17:15:16Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:1izvrCbd0C75ScVDI6uVOl,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6RXgFGKsMvPqiRZ9BC1H6D,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:5qdmxwRkULsZY1BxNvSGx4,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:4FXbM4P3FfSMRcdZN0r6za,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:3P5aoR3zhCPJima7HpbssW,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,65aa52ac1d42438fb744b5655da98f64,2024-12-13T17:19:05Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:1izvrCbd0C75ScVDI6uVOl,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:3P5aoR3zhCPJima7HpbssW,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:4FXbM4P3FfSMRcdZN0r6za,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:5qdmxwRkULsZY1BxNvSGx4,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-13T20:11:03Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,5,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:4FXbM4P3FfSMRcdZN0r6za,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:3P5aoR3zhCPJima7HpbssW,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-15T01:19:25Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,5,I am a dwarf and I am digging a hole,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,5,I don’t want to hit the Molly yart first thing in the morning but for this song I’d do it,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,2,This would make a banger alarm — would wake up to,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,2,10/10 would get up — this song can get it,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:5qdmxwRkULsZY1BxNvSGx4,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,1,Haven’t heard the broadway recording — would make this my alarm,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,4,How many movie scenes can we set to this song?,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:1izvrCbd0C75ScVDI6uVOl,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-15T16:40:27Z,1,Banger,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6RXgFGKsMvPqiRZ9BC1H6D,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,5,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:3P5aoR3zhCPJima7HpbssW,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,4,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:1izvrCbd0C75ScVDI6uVOl,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,b83d73a9109442c2ac4623235fe4a53a,2024-12-16T02:11:49Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,4,Top text ,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:1izvrCbd0C75ScVDI6uVOl,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,4,"Lol I completely forgot about the Yogscast, great throwback ",813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:3P5aoR3zhCPJima7HpbssW,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:4FXbM4P3FfSMRcdZN0r6za,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,1,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6RXgFGKsMvPqiRZ9BC1H6D,362908667d1d4abbb9ad1aef12ef16cf,2024-12-16T16:56:03Z,3,fuck you man ,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:2RlgNHKcydI9sayD2Df2xp,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:5qdmxwRkULsZY1BxNvSGx4,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6fvIzrJ6boUDFF19fH4S2s,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6N4WUdbz6HVKy6u6JX1KqK,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:6RXgFGKsMvPqiRZ9BC1H6D,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:7L1pVDaAATmhv0swJh1B56,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:4FXbM4P3FfSMRcdZN0r6za,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,3,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:3P5aoR3zhCPJima7HpbssW,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0FDY2EHOv32kUoqplU1hdY,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-16T17:00:30Z,2,,813f48bf805e4c8ba5b6c8e4443cce44
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,e580b923dc8f44e78cf35113291d52d5,2024-12-20T02:15:39Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1dsWt8uokdWLJfywmTzTi3,e580b923dc8f44e78cf35113291d52d5,2024-12-20T02:15:39Z,3,This rules,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1PR3mIMfVdDBvj7CfHQCyG,e580b923dc8f44e78cf35113291d52d5,2024-12-20T02:15:39Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,e580b923dc8f44e78cf35113291d52d5,2024-12-20T02:15:39Z,5,This goes hard at the reception,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,e580b923dc8f44e78cf35113291d52d5,2024-12-20T02:15:39Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,e580b923dc8f44e78cf35113291d52d5,2024-12-20T02:15:39Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,1,If only I liked the Beatles ,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0WNGPpmWqzPnk0psUhJ3SX,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,0,Reminds me a lot of the beatles,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1dsWt8uokdWLJfywmTzTi3,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,2,Man I got really into them in ninth grade,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,4,Also known as the average Rivera wedding ,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,4,"One of my all time favorite records, any of the songs on this album count as dudes rock",d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,1,Emaciated lizard is such a dudes rock band,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2TqfK2N1kFoX7OySPCB7pQ,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,2,So true,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:5oBarQJHCnHLzyezz0XzFx,15bf2a4d72b347cebc478fb102de1c25,2024-12-20T20:27:16Z,1,Yeah,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-21T15:35:30Z,5,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0WNGPpmWqzPnk0psUhJ3SX,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-21T15:35:30Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-21T15:35:30Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-21T15:35:30Z,4,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-21T15:35:30Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-21T15:35:30Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0WNGPpmWqzPnk0psUhJ3SX,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,3,"The rockingest dude, Jesus Christ ",d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,1,Its no children of the grave,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2TqfK2N1kFoX7OySPCB7pQ,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,3,Hell yeah,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:5oBarQJHCnHLzyezz0XzFx,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-22T21:06:57Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0WNGPpmWqzPnk0psUhJ3SX,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-22T23:34:12Z,4,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-22T23:34:12Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-22T23:34:12Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-22T23:34:12Z,5,I don't know that this fits the (nonsense) category but I really liked it anyway,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:5oBarQJHCnHLzyezz0XzFx,de815f0fc5dd4b7cbf01304fe884f7e5,2024-12-22T23:34:12Z,3,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,75115751e4aa44d695431d75a3e2da68,2024-12-23T17:48:16Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0WNGPpmWqzPnk0psUhJ3SX,75115751e4aa44d695431d75a3e2da68,2024-12-23T17:48:16Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,75115751e4aa44d695431d75a3e2da68,2024-12-23T17:48:16Z,5,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,75115751e4aa44d695431d75a3e2da68,2024-12-23T17:48:16Z,5,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2TqfK2N1kFoX7OySPCB7pQ,75115751e4aa44d695431d75a3e2da68,2024-12-23T17:48:16Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:5oBarQJHCnHLzyezz0XzFx,75115751e4aa44d695431d75a3e2da68,2024-12-23T17:48:16Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,1,"I don't think I've actually ever heard this Beatles song, so fun pick. Some good dudes in this one ",d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1dsWt8uokdWLJfywmTzTi3,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,3,"Lots of dude in this one, beer is pretty good ",d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1PR3mIMfVdDBvj7CfHQCyG,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,2,Good dudes for sure ,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,1,Oh yeah creed is definitely a dude,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,1,These are some classic dudes rocking ,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2H82AQCQNc4TH2yVcYKIID,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,1,Cowboy? More like cowdudes,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2TqfK2N1kFoX7OySPCB7pQ,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,2,"Dudes love sucking titty by the ocean, great job ",d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,2,Dudes love a good glizzy and this rocks ,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:5oBarQJHCnHLzyezz0XzFx,362908667d1d4abbb9ad1aef12ef16cf,2024-12-23T18:37:23Z,2,Can't wait for when these dudes get three or four beers in ,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-24T00:16:06Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-24T00:16:06Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2TqfK2N1kFoX7OySPCB7pQ,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-24T00:16:06Z,4,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-24T00:16:06Z,4,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:5oBarQJHCnHLzyezz0XzFx,ba1d339eaec34d5aa4f6b541547a9ce4,2024-12-24T00:16:06Z,5,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0Bs0hUYxz7REyIHH7tRhL2,b83d73a9109442c2ac4623235fe4a53a,2024-12-24T00:22:02Z,5,"One time as a kid I played this in the car with my grandma and she said ""this is awful why don't you listen to the good music you used to listen to like the beatles""",d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:0WNGPpmWqzPnk0psUhJ3SX,b83d73a9109442c2ac4623235fe4a53a,2024-12-24T00:22:02Z,4,YESSSS,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,b83d73a9109442c2ac4623235fe4a53a,2024-12-24T00:22:02Z,2,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,b83d73a9109442c2ac4623235fe4a53a,2024-12-24T00:22:02Z,3,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:4n4x9tHhgUT4BoVhBWMqav,b83d73a9109442c2ac4623235fe4a53a,2024-12-24T00:22:02Z,1,,d1e21b89754c498886fc9ebfbed0b4b4
spotify:track:1wyVyr8OhYsC9l0WgPPbh8,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,4,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:079xRk9N70NzB2vF0oMRRj,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,1,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:2QN9zL3SzXdGqqmXO68gFp,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,1,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:3hnA5W1MoYbCEJUh0vB81X,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,2,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:4dRBLORJbxTdRKqMpygLSd,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,2,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:4TLRzw5KjDW6FdcDO0JnaG,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,1,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:63ped7sDHMOrqMFMBCTPw5,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,2,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:7oqOfzfApvTKowPZOA8pKE,1b0c80b1a93d4a32b374c2e8e2216fc0,2024-12-28T03:20:27Z,2,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:1wyVyr8OhYsC9l0WgPPbh8,65aa52ac1d42438fb744b5655da98f64,2024-12-28T05:13:56Z,3,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:2QN9zL3SzXdGqqmXO68gFp,65aa52ac1d42438fb744b5655da98f64,2024-12-28T05:13:56Z,1,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:4dRBLORJbxTdRKqMpygLSd,65aa52ac1d42438fb744b5655da98f64,2024-12-28T05:13:56Z,2,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:5PZcJi7DDJs9NhZugIb6iI,65aa52ac1d42438fb744b5655da98f64,2024-12-28T05:13:56Z,3,Lean addiction is indeed spooky ,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:63ped7sDHMOrqMFMBCTPw5,65aa52ac1d42438fb744b5655da98f64,2024-12-28T05:13:56Z,3,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:7oqOfzfApvTKowPZOA8pKE,65aa52ac1d42438fb744b5655da98f64,2024-12-28T05:13:56Z,3,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:079xRk9N70NzB2vF0oMRRj,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,2,Good song,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:2QN9zL3SzXdGqqmXO68gFp,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,3,Classic song I listen to it to raise my paranoia when I walk in the city at night,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:3hnA5W1MoYbCEJUh0vB81X,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,1,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:4dRBLORJbxTdRKqMpygLSd,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,4,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:4xgc11I8hK46psl0kZ65tu,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,1,Fight Nive Areddy Ft,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:5PZcJi7DDJs9NhZugIb6iI,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,1,,fe0ead10290d4a8ab01ab100a6aa1060
spotify:track:63ped7sDHMOrqMFMBCTPw5,c9be872fd5074ab1b5783d466d3c8dc1,2024-12-29T22:50:52Z,2,,fe0ead10290d4a8ab01ab100a6aa1060
